date,ccn,hospital,status,file_url,records,error_type,error_message,duration
2026-01-28T19:31:29.140980+00:00,440002,WEST TENNESSEE HEALTHCARE JACKSON-MADISON COUNTY GENERAL HOSPITAL,SKIPPED,https://www.wth.org/wp-content/uploads/standard-charges/62-6010402_JH_standard_Charges.csv,,,Data is 8.5 days old (max age: 30),
2026-01-28T19:31:29.140985+00:00,440003,HIGHPOINT HEALTH - SUMNER WITH ASCENSION SAINT THOMAS,SKIPPED,https://www.highpointhealthsystem.com/docs/ahhighpointhealthlibraries/hcl/mrf2q25/272618766_sumner-regional-medical-center_standardcharges.csv,,,Data is 0.1 days old (max age: 30),
2026-01-28T19:31:29.140990+00:00,440006,TRISTAR SKYLINE MEDICAL CENTER,SKIPPED,https://www.hcadam.com/api/public/content/6fa010cf8e894211b7291c04e0765160?download=true,,,Data is 8.5 days old (max age: 30),
2026-01-28T19:31:29.140994+00:00,440007,UNITY MEDICAL CENTER,SKIPPED,https://www.unitymedicalmanchester.com/_files/ugd/bf258b_ee1e41238f9b4020b4a649e8d4c75f63.csv?dn=460485169_coffee-medical-group_standardcharges.csv,,,Data is 8.5 days old (max age: 30),
2026-01-28T19:31:29.140999+00:00,440008,HENDERSON COUNTY COMMUNITY HOSPITAL,SKIPPED,https://img1.wsimg.com/blobby/go/a965588e-e818-4784-936d-6568b5c0b6b1/downloads/2ca886c4-6a5f-4dbd-99a2-5e3ab7ae0622/421557533_Henderson-County-Community-Hospital_.csv?ver=1754430441868,,,Data is 8.5 days old (max age: 30),
2026-01-28T19:31:29.141003+00:00,440009,CUMBERLAND MEDICAL CENTER,SKIPPED,"https://mrfs.hyvehealthcare.com/CovenantHealth/620790132_cumberland-medical-center,-inc._standardcharges.json",,,Data is 0.1 days old (max age: 30),
2026-01-28T19:31:29.141007+00:00,440010,WAYNE MEDICAL CENTER,SKIPPED,https://res.cloudinary.com/dpmykpsih/raw/upload/maury-site-494/media/r/33f69402b83e44cbbffa9244fa2a22fa/621605071_wayne-medical-center_standardcharges.csv,,,Data is 8.5 days old (max age: 30),
2026-01-28T19:31:29.141012+00:00,440011,PRISMA HEALTH BLOUNT MEMORIAL HOSPITAL,SKIPPED,https://prismahealth.org/getmedia/c55d9f39-dc92-47b3-9abd-a53eab6a17d0/620505512_blount-memorial-hospital_standardcharges.csv,,,Data is 8.5 days old (max age: 30),
2026-01-28T19:31:29.141016+00:00,440012,BRISTOL REGIONAL MEDICAL CENTER,SKIPPED,https://www.balladhealth.org/sites/default/files/2025-04/621636465_bristol-regional-medical-center_standardcharges.zip,,,Data is 1.8 days old (max age: 30),
2026-01-28T19:31:29.141020+00:00,440015,THE UNIVERSITY OF TENNESSEE MEDICAL CENTER,SKIPPED,https://utmedicalcenter.org/sites/default/files/media/standard_prices/311626179_UTMedicalCenter_standardcharges.csv,,,Data is 8.5 days old (max age: 30),
2026-01-28T19:31:29.141025+00:00,440016,BAPTIST MEMORIAL HOSPITAL - CARROLL COUNTY,SKIPPED,https://sites.bmhcc.org/-/media/Pricing-Documents/TN/621166050_baptist-memorial-hospitalcarroll-county_standardcharges.zip,,,Data is 8.6 days old (max age: 30),
2026-01-28T19:31:29.141029+00:00,440017,HOLSTON VALLEY MEDICAL CENTER,SKIPPED,https://www.balladhealth.org/site-files/621636465_HOLSTON-VALLEY-MEDICAL-CENTER_standardcharges.zip,,,Data is 1.8 days old (max age: 30),
2026-01-28T19:31:29.141034+00:00,440018,SYCAMORE SHOALS HOSPITAL,SKIPPED,https://www.balladhealth.org/sites/default/files/2025-04/620476282_sycamore-shoals-hospital_standardcharges.zip,,,Data is 1.8 days old (max age: 30),
2026-01-28T19:31:29.141038+00:00,440020,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,SKIPPED,https://www.southerntnpulaski.com/docs/ahstrhspulaskilibraries/hcl/mrf2q25/621762382_strhs-pulaski_standardcharges.csv,,,Data is 8.5 days old (max age: 30),
2026-01-28T19:31:29.141043+00:00,440030,MORRISTOWN-HAMBLEN HEALTHCARE SYSTEM,SKIPPED,https://mrfs.hyvehealthcare.com/CovenantHealth/620545814_morristown-hamblen-hospital-association_standardcharges.json,,,Data is 0.1 days old (max age: 30),
2026-01-28T19:31:29.141047+00:00,440031,ROANE MEDICAL CENTER,SKIPPED,https://ssl.covhlth.com/coldfusionapplication/JSON/680673354_roane-medical-center_standardcharges.json,,,Data is 8.5 days old (max age: 30),
2026-01-28T19:31:29.141051+00:00,440032,HAWKINS COUNTY MEMORIAL HOSPITAL,SKIPPED,https://www.balladhealth.org/site-files/621816368_HAWKINS-COUNTY-MEMORIAL-HOSPITAL_standardcharges.zip,,,Data is 1.8 days old (max age: 30),
2026-01-28T19:31:29.141055+00:00,440033,TENNOVA HEALTHCARE - LAFOLLETTE MEDICAL CENTER,SKIPPED,https://www.tennovalafollette.com/Uploads/Public/Documents/charge-masters/charge-masters-2024/452528273_tennova-lafollette-medical-center_standardcharges.csv,,,Data is 8.5 days old (max age: 30),
2026-01-28T19:31:29.141059+00:00,440034,METHODIST MEDICAL CENTER OF OAK RIDGE,SKIPPED,https://mrfs.hyvehealthcare.com/CovenantHealth/620636239_methodist-medical-center-of-oak-ridge_standardcharges.json,,,Data is 0.1 days old (max age: 30),
2026-01-28T19:31:29.141063+00:00,440035,TENNOVA HEALTHCARE - CLARKSVILLE,SKIPPED,https://www.tennovaclarksville.com/Uploads/Public/Documents/charge-masters/charge-masters-2024/203500835_tennova-healthcare-clarksville_standardcharges.csv,,,Data is 8.5 days old (max age: 30),
2026-01-28T19:31:29.141067+00:00,440039,VANDERBILT UNIVERSITY MEDICAL CENTER,SKIPPED,https://finance.vumc.org/assets/pub/pt/352528741_vanderbilt-university-medical-center_standardcharges.json,,,Data is 8.5 days old (max age: 30),
2026-01-28T19:31:29.141071+00:00,440046,TRISTAR HORIZON MEDICAL CENTER,SKIPPED,https://www.hcadam.com/api/public/content/52f651596e02412da651c83fd3224f31?download=true,,,Data is 8.5 days old (max age: 30),
2026-01-28T19:31:29.141075+00:00,440048,BAPTIST MEMORIAL RESTORATIVE CARE HOSPITAL,SKIPPED,https://sites.bmhcc.org/-/media/Pricing-Documents/TN/581645396_baptist-memorial-regional-rehabilitation-services-inc_standardcharges.zip,,,Data is 8.5 days old (max age: 30),
2026-01-28T19:31:29.141080+00:00,440048,BAPTIST MEMORIAL HOSPITAL,SKIPPED,https://sites.bmhcc.org/-/media/Pricing-Documents/TN/620123940_baptist-memorial-hospital_standardcharges.zip,,,Data is 8.5 days old (max age: 30),
