date,ccn,hospital,status,file_url,records,error_type,error_message,duration
2026-01-28T19:31:29.137912+00:00,020001,PROVIDENCE ALASKA MEDICAL CENTER,SKIPPED,https://pricetransparency.providence.org/alaska/live/920016429_providence-alaska-medical-center_standardcharges.json,,,Data is 1.8 days old (max age: 30),
2026-01-28T19:31:29.137918+00:00,020006,MAT-SU REGIONAL MEDICAL CENTER,SKIPPED,https://www.matsuregional.com/Uploads/Public/Documents/charge-masters/charge-masters-2024/721563402_mat-su-regional-medical-center_standardcharges.csv,,,Data is 1.8 days old (max age: 30),
2026-01-28T19:31:29.137923+00:00,020008,BARTLETT REGIONAL HOSPITAL,SKIPPED,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbBRHJUNEAUAK&type=CDMWithoutLabel&fileType=CSV,,,Data is 1.8 days old (max age: 30),
2026-01-28T19:31:29.137928+00:00,020012,FAIRBANKS MEMORIAL HOSPITAL,SKIPPED,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbFMHFAIRBANKSAK&type=CDMWithoutLabel&fileType=CSV,,,Data is 1.8 days old (max age: 30),
2026-01-28T19:31:29.137933+00:00,021301,PROVIDENCE VALDEZ MEDICAL CENTER,SKIPPED,https://pricetransparency.providence.org/alaska/live/830412123_providence-valdez-medical-center_standardcharges.json,,,Data is 1.8 days old (max age: 30),
2026-01-28T19:31:29.137938+00:00,021302,PROVIDENCE SEWARD MEDICAL CENTER,SKIPPED,https://pricetransparency.providence.org/alaska/live/611442487_providence-seward-hospital_standardcharges.json,,,Data is 1.8 days old (max age: 30),
2026-01-28T19:31:29.137942+00:00,021304,PETERSBURG MEDICAL CENTER,SKIPPED,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbPMCPETERSBURGAK&type=CDMWithoutLabel&fileType=CSV,,,Data is 1.8 days old (max age: 30),
2026-01-28T19:31:29.137946+00:00,021306,PROVIDENCE KODIAK ISLAND MEDICAL CENTER,SKIPPED,https://pricetransparency.providence.org/alaska/live/911784793_providence-kodiak-island-medical-center_standardcharges.json,,,Data is 1.8 days old (max age: 30),
2026-01-28T19:31:29.137951+00:00,021308,NORTON SOUND REGIONAL HOSPITAL,SKIPPED,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbNSRHNOMEAK&type=CDMWithoutLabel&fileType=CSV,,,Data is 1.8 days old (max age: 30),
2026-01-28T19:31:29.137956+00:00,021311,PEACEHEALTH KETCHIKAN MEDICAL CENTER,SKIPPED,https://apim.services.craneware.com/api-pricing-transparency/api/public/35472f5e6e8e794401d33a8102726ca0/charges/mrf,,,Data is 1.8 days old (max age: 30),
2026-01-28T19:31:29.137960+00:00,021313,SOUTH PENINSULA HOSPITAL,SKIPPED,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbSPHHOMERAK&type=CDMWithoutLabel&fileType=CSV,,,Data is 1.8 days old (max age: 30),
2026-01-28T19:31:29.137965+00:00,022001,PROVIDENCE ST. ELIAS SPECIALTY HOSPITAL,SKIPPED,https://pricetransparency.providence.org/alaska/live/260115489_st-elias-specialty-hospital_standardcharges.json,,,Data is 1.8 days old (max age: 30),
2026-01-28T19:31:29.137968+00:00,024001,NORTH STAR BEHAVIORAL HEALTH,SUCCESS,https://uhsfilecdn.eskycity.net/bh/721539530_northstar_standardcharges.csv,,,,0.11
2026-01-28T19:31:29.137973+00:00,021310,MANIILAQ HEALTH SERVICES,SUCCESS,https://mdsave-system.s3.amazonaws.com/master/temp/TransparencyMandate/maniilaq_2025_chargemaster.csv,,,,0.61
2026-01-28T19:31:29.137977+00:00,020018,YUKON KUSKOKWIM DELTA REGIONAL HOSPITAL,FAILURE,https://apps.para-hcfs.com/PTT/FinalLinks/Yukon_V2.aspx,,ValueError,Server returned HTML instead of CSV (Content-Type: text/html; charset=utf-8),2.89
2026-01-28T19:31:29.137982+00:00,021309,BRISTOL BAY AREA HEALTH CORPORATION KANAKANAK HOSPITAL,FAILURE,https://apps.para-hcfs.com/PTT/FinalLinks/Kanakanak_V3.aspx,,ValueError,Server returned HTML instead of CSV (Content-Type: text/html; charset=utf-8),3.77
